-84.0,-84.0,-86.0,-83.0,-83.0,-83.0,-83.0,-83.0,-86.0,-84.0,-83.0,-85.0,-85.0,-87.0,-87.0,-84.0,-84.0,-84.0,-83.0,-83.0
2,17.662806571406367,19.532272354924057,48.167741973978366,2.3485252679620148,4.269367634673781,-89.88235294117646,-90.65
4,5,.,9,6,7,4,0,2,1,8,3,0,7,5,8,0,5
5,0,.,3,6,8,0,8,1,7,6,4,8,8,0,9,3
2,2,.,9,3,6,0,7,5,0,6,6,5,6,9,2,3
2,6,.,2,6,5,6,6,4,3,7,8,9,3,9,8,0,7
-94.0,-90.0,-87.0,-86.0,-93.0,-91.0,-88.0,-93.0,-89.0,-87.0,-87.0,-90.0,-93.0,-90.0,-89.0,-91.0,-90.0
-86.0,-88.0,-100.0,-98.0,-84.0,-89.0,-93.0,-89.0,-90.0,-95.0,-91.0,-86.0,-84.0,-87.0,-96.0,-94.0,-90.0,-91.0,-91.0,-91.0
3,17.398725266819074,14.48119699009426,27.298560562105386,2.094636006565341,2.8857408061016154,-82.25,-83.15
2,5,.,9,1,6,2,1,6,0,4,0,3,1,9,2,2
2,8,.,6,8,0,9,0,5,0,8,3,8,9,1,5,5,2
1,5,.,6,5,9,7,4,4,1,7,7,5,9,2,7,0,3
1,7,.,6,5,0,4,7,2,4,2,4,9,1,9,6,1,3
-82.0,-85.0,-80.0,-81.0,-83.0,-80.0,-82.0,-83.0,-85.0,-85.0,-86.0,-82.0,-79.0,-82.0,-81.0,-82.0,-85.0,-82.0,-82.0,-78.0
-83.0,-90.0,-82.0,-81.0,-82.0,-81.0,-81.0,-83.0,-83.0,-85.0,-89.0,-88.0,-81.0,-79.0,-81.0,-83.0,-80.0,-85.0,-84.0,-82.0
4,17.23527676856163,9.425579596730579,16.957113469092512,1.5124483462254175,1.6271140095272978,-75.75,-76.95
1,5,.,9,0,8,0,6,5,6,1,8,6,3,9,6,8,6
1,8,.,0,0,6,1,6,1,3,1,9,5,4,5,3,3,5
1,1,.,3,1,4,5,9,3,5,1,9,3,4,7,9,0,7
1,2,.,7,0,7,1,2,1,0,5,4,8,6,8,0,1,1
-74.0,-74.0,-75.0,-78.0,-75.0,-75.0,-75.0,-74.0,-78.0,-77.0,-74.0,-77.0,-78.0,-74.0,-78.0,-75.0,-75.0,-77.0,-75.0,-77.0
-75.0,-74.0,-78.0,-77.0,-78.0,-78.0,-78.0,-77.0,-78.0,-77.0,-75.0,-75.0,-81.0,-78.0,-77.0,-77.0,-74.0,-77.0,-78.0,-77.0
5,17.103279386942944,4.402842095042203,19.261419508196543,1.02469507659596,1.3564659966250536,-77.5,-78.6
1,8,.,1,4,1,8,6,6,6,6,9,5,3,5,5,6
2,0,.,3,8,0,9,7,2,3,4,6,8,5,7,5,2,6
1,2,.,3,4,9,2,2,5,5,7,2,0,0,8,6,2,6
1,3,.,8,6,8,3,9,5,5,4,1,5,6,2,9,8,4
-77.0,-77.0,-77.0,-77.0,-78.0,-77.0,-80.0,-75.0,-78.0,-79.0,-79.0,-77.0,-77.0,-78.0,-77.0,-78.0,-77.0,-78.0,-77.0,-77.0
-77.0,-81.0,-82.0,-79.0,-80.0,-79.0,-79.0,-78.0,-77.0,-78.0,-80.0,-79.0,-78.0,-77.0,-78.0,-77.0,-79.0,-79.0,-78.0,-77.0
6,17.31973395408631,-0.6632142950021016,30.477932075309727,1.4106735979665883,1.8296174463531985,-83.9,-84.45
2,9,.,3,3,4,2,7,4,7,0,0,7,1,5,0,1,7
3,1,.,6,2,1,5,8,9,4,4,9,9,0,4,4,3,7
1,7,.,0,0,6,4,6,1,4,0,3,2,6,0,6,7,3
1,8,.,9,0,9,4,6,4,2,2,3,6,6,0,4,5
-83.0,-84.0,-87.0,-87.0,-84.0,-84.0,-83.0,-84.0,-85.0,-83.0,-84.0,-83.0,-83.0,-83.0,-84.0,-86.0,-83.0,-84.0,-83.0,-81.0
-82.0,-83.0,-87.0,-88.0,-88.0,-85.0,-87.0,-85.0,-85.0,-84.0,-83.0,-84.0,-84.0,-86.0,-83.0,-84.0,-83.0,-83.0,-82.0,-83.0
